"ToxPi Score","HClust Group","KMeans Group","Name","Source","DemographicsAge!1/28!0x0072b2ff","DemographicsFemaleLed!1/28!0x0066a0ff","DemographicsImmigration!1/28!0x004f7cff","DemographicsDisability!1/28!0x00446aff","DemographicsSingleParent!1/28!0x003858ff","DemographicsMobility!1/28!0x002d47ff","DemographicsLiveAlone!1/28!0x002235ff","Economic IndicatorsIncomePoverty!1/24!0x009e73ff","Economic IndicatorsServiceManualJobs!1/24!0x008e67ff","Economic IndicatorsGini!1/24!0x007e5cff","Economic IndicatorsEmployment!1/24!0x006e50ff","Economic IndicatorsEducation!1/24!0x005e45ff","Economic IndicatorsVehicleAvail!1/24!0x004f39ff","Residential DensityPopDensity!1/28!0xe69f00ff","Residential DensityGroupQuarters!1/28!0xcf8f00ff","Residential DensityOccPerRoom!1/28!0xb87f00ff","Residential DensityStrAge!1/28!0xa16f00ff","Residential DensityStrAttached!1/28!0x8a5f00ff","Residential DensityMove1Yr!1/28!0x734f00ff","Residential DensityVacancy!1/28!0x5c3f00ff","Health StatusLifestyle!1/16!0xcc79a7ff","Health StatusCondition!1/16!0xb76c96ff","Health StatusPreventive!1/16!0xa36085ff","Health StatusLackInsurance!1/16!0x8e5474ff"
"0.7141049494270748","1","1","","10454","0.5872767515297818","0.7682146677152801","0.41511919220045584","0.8381886366200734","0.8597816575266395","0.2909848103258481","0.554577205656788","0.9136589697239058","0.7712797925703879","0.7543248188121262","0.905647604922138","0.724363705945684","0.49789192962338896","0.16763683616863861","0.4924910986519589","0.7385230344601085","0.9648210328007979","0.34443962791440347","0.08810844285834277","1.0","1.0","0.949283258318296","0.8687675331455863","0.9284716643447278"
"0.6941641633554344","1","1","","10474","0.6124842526493619","1.0","0.5954564970916255","0.49313519385215726","0.9285579234482231","0.21348834213016596","0.3734848544170286","1.0","0.8855813823275412","0.6373884578297228","0.7740001771973279","0.5155214667899014","0.08840131440124366","0.5902865622078147","0.6422334016387463","0.9200891809434403","0.9552205711777667","0.3252088978254534","0.22618103988967334","0.985569958445686","0.964463672804178","0.799942264703606","0.8302133786878116","0.8477568551939213"
"0.6940524649173463","1","1","","10457","0.6735782002262589","0.9145063893966372","0.5940180695231576","0.7028074390942604","0.877729229112992","0.2622811911715354","0.4013133008461863","0.8936406885596772","0.6232385350755117","0.6546204566112866","0.8265195874480916","0.6696390904410056","0.5534445317306168","0.2581895716135068","0.6561281595586004","0.8491903155703349","0.97372115022789","0.42327787324986454","0.08326683786877163","0.9678699632493797","0.9427426943612487","0.881191593327469","0.7485561520175494","0.7823502967503606"
"0.6871195444921466","1","1","","10456","0.6132759855359226","0.8403235718119493","0.5090259119858606","0.771195897241767","0.8313755370044976","0.2889786819354903","0.37959074899636064","0.9112391550999664","0.751024975216938","0.7879810199412587","0.7825801030657262","0.6785761386413308","0.6350615268599127","0.20262804626078587","0.5044394921761235","0.7557914683142584","0.9844318344934037","0.429954892108763","0.07684061750933299","0.9750543494355564","0.9559005893029755","0.9099612314721518","0.7037588759507237","0.7287984303259831"
"0.6851282171738994","1","1","","10453","0.5947421927049423","0.8715786855773595","0.6637913894759571","0.6405201981749951","0.8368227958983532","0.2773802417237857","0.3544747572734022","0.8978110643916632","0.5123649161175615","0.765909014480881","0.7923041130009298","0.6820363039110501","0.679223271395209","0.13441425397937612","0.565661233275082","0.9335053916551709","0.9846259981756738","0.40456463774528667","0.05292058692995501","0.9708464869732794","0.949703928340011","0.8651135667060879","0.7495204597542928","0.7765102932718255"
"0.671840457340413","1","1","","10458","0.583977492249477","0.8121725132367718","0.6689298722526555","0.5371878578310881","0.8450595477312095","0.325731566570842","0.34516337458621377","0.8520595042082296","0.5538348911709463","0.7738679925836423","0.7562227725942622","0.7227348878384982","0.6868500648341818","0.15420607990306034","0.6386517581637323","0.991540299896368","0.9743043815543257","0.4620617849573806","0.1067904371944122","0.9439021539330553","0.8671852914540182","0.7452464954539008","0.7299819461803024","0.7158844878848722"
"0.669147112339106","1","1","","10455","0.6367737583823515","0.8498130199510304","0.45935252135444654","0.6293234678165078","0.8717406432865304","0.2777600362034656","0.42932760682569543","0.8696199476249861","0.7375318542680678","0.788708491303967","0.8315948468957166","0.6616714234059629","0.45449241945806385","0.15518839526776435","0.44689349665998457","0.6906346979984015","0.9847102626860877","0.3563969703076559","0.06426821621663997","0.9714157316041104","0.8953672096463151","0.8567899237717012","0.7577252022013626","0.830097573419515"
"0.6670639979302677","1","1","","10452","0.5996179013072446","0.8205211131675306","0.6430133678050115","0.5843922757178273","0.8184823499238061","0.323047858100076","0.4025949507868155","0.8835359183543738","0.47267384347639213","0.5335168561681463","0.7765934252501482","0.7369117297540481","0.6024135652649566","0.09648489587801513","0.6798227527301126","0.9139170465111001","0.9810854318098211","0.4054187509447177","0.051352724885784636","0.96765642062362","0.9196613420854636","0.8390181176389244","0.7300729792358047","0.7781796794454857"
"0.6556612176768633","1","1","","10460","0.6353652769665318","0.8386822323310934","0.4930261175748364","0.6944402740788979","0.8713714399676066","0.24329121260642178","0.38076256214648513","0.8812301278561432","0.6931837733546393","0.7524651416774225","0.8283704695695647","0.5031354683537226","0.405072166416056","0.11984870085526049","0.42561221533039506","0.7019933523667543","0.9669006626968112","0.38648308984214363","0.08863408092648543","0.9752397029427844","0.9172532298960293","0.8711378030409866","0.7388461533759124","0.7848560532418467"
"0.6458719439345542","1","1","","11212","0.5823884830160657","0.6450363414284787","0.3586157597728625","0.5916316646530985","0.9975586690400738","0.25098738899377554","0.7310673029077585","0.8103612557307511","0.7338628710138829","1.0","0.5637598489662332","0.6599181573303109","0.32857161591922357","0.43572311771934474","0.19694521181380634","0.7922910326433819","0.9874700440588984","0.2931135065877843","0.20488889346674893","0.9683935921964507","0.9498535800634071","0.9189532528134909","0.6187147648540617","0.5233835726015239"
"0.6446368075603192","1","1","","10472","0.6547039399206138","0.7825257870994508","0.5982887818195433","0.6102086953715228","0.7302918745695429","0.26648763335360093","0.30068693557489445","0.808718467712244","0.5683985781448276","0.6330124419040352","0.8243266767335717","0.5890327743359443","0.463048963179225","0.08973148360473837","0.5678693043589758","0.84337947285655","0.9677651284959605","0.29064116290209135","0.12855844876350495","0.9395123147130152","0.8945277302373827","0.8647877521308805","0.7464538570961761","0.7770223344060972"
