"ToxPi Score","HClust Group","KMeans Group","Name","Source","DemographicsAge!1/32!0x0072b2ff","DemographicsFemaleLed!1/32!0x0066a0ff","DemographicsRaceEth!1/32!0x005b8eff","DemographicsImmigration!1/32!0x004f7cff","DemographicsDisability!1/32!0x00446aff","DemographicsSingleParent!1/32!0x003858ff","DemographicsMobility!1/32!0x002d47ff","DemographicsLiveAlone!1/32!0x002235ff","Economic IndicatorsIncomePoverty!1/24!0x009e73ff","Economic IndicatorsServiceManualJobs!1/24!0x008e67ff","Economic IndicatorsGini!1/24!0x007e5cff","Economic IndicatorsEmployment!1/24!0x006e50ff","Economic IndicatorsEducation!1/24!0x005e45ff","Economic IndicatorsVehicleAvail!1/24!0x004f39ff","Residential DensityPopDensity!1/28!0xe69f00ff","Residential DensityGroupQuarters!1/28!0xcf8f00ff","Residential DensityOccPerRoom!1/28!0xb87f00ff","Residential DensityStrAge!1/28!0xa16f00ff","Residential DensityStrAttached!1/28!0x8a5f00ff","Residential DensityMove1Yr!1/28!0x734f00ff","Residential DensityVacancy!1/28!0x5c3f00ff","Health StatusLifestyle!1/16!0xcc79a7ff","Health StatusCondition!1/16!0xb76c96ff","Health StatusPreventive!1/16!0xa36085ff","Health StatusLackInsurance!1/16!0x8e5474ff"
"0.4266557429863569","1","1","","36005038000","0.4483256786460106","0.6114044304351635","0.35460114531075904","0.3629105362845926","0.1841216216216216","0.8171238570241061","0.27467948664476033","0.44480102337202826","0.6989166302517722","0.6019852515690604","0.3976655262628295","0.20691685926261705","0.2956888408854595","0.5292017290345788","0.25240680265133913","0.0022385879801003375","0.14063188932980586","0.7702702702702703","0.7645850990782058","0.18355213313040164","0.08556874595294622","0.6287115650868002","0.5649730796968374","0.43309478364115206","0.37376237623762376"
"0.4265026723716115","1","1","","36005042300","0.4127986734029943","0.4149779595474152","0.3305216105323812","0.3127259182985411","0.17905405405405408","0.4740384615384621","0.26705936226834903","0.22862839983523692","0.689933427073794","0.6270767657834196","0.4163815657073857","0.17538773404435024","0.4537631057919504","0.5191348588416382","0.24597773559319813","0.0018128081656612848","0.6408837749759588","1.0","0.885530239844024","0.2799778851666793","0.13211603700613328","0.5269785503745151","0.31191531874378514","0.4952675633782727","0.4381188118811882"
"0.4262589825443004","1","1","","36047012801","0.4775382126862825","0.12004834312375275","0.3371459654707325","0.6179310026049306","0.2652027027027027","0.31566265060241006","0.18202256358527705","0.19054519248776466","0.7524825476634031","0.5893757471802069","0.48963574159790685","0.11211957824107355","0.6210654658967574","0.42142230197966585","0.204684306621193","0.0","0.4023518588412913","1.0","0.711004776096521","0.3274007750295181","0.04259632578216643","0.5268170813652097","0.3796753688941127","0.7452330988945406","0.38861386138613874"
"0.4261232525773923","1","1","","36047089000","0.40599072333161046","0.34783377541998206","0.3226424118841975","0.331386034287284","0.1841216216216216","0.6561264822134392","0.33470526426947017","0.48609756708933205","0.6020502802684612","0.6643623715846309","0.32863755282753065","0.17148731642189585","0.40802834220211354","0.6117206756764719","0.24480816057361868","0.16950088533559718","0.12005020841227729","1.0","0.7699269659219703","0.14113894840387545","0.20171906777331913","0.6242263503196401","0.4575103495257842","0.48012004411556364","0.3514851485148516"
"0.42594014197533653","1","1","","36081045500","0.38222523117646356","0.20047804436396557","0.39097796446566896","0.421083507330942","0.26182432432432434","0.27393310265282605","0.5385647096184547","0.22394270165308983","0.581767313950961","0.7244294542909044","0.3117327430066411","0.09344814896180392","0.2516667449047213","0.6112300516602228","1.0","8.210558966497923E-4","0.4348917173252283","0.6756756756756757","0.968717830393701","0.30697884150562915","0.0883262483401509","0.5053875738209208","0.37152841320644375","0.4785880777001476","0.41089108910891087"
"0.42588619922556087","1","1","","36047117602","0.41709654270126456","0.3924495362793231","0.44444872715899925","0.3463439826287135","0.14695945945945946","0.5041782729805011","0.21438178193374985","0.2634420196248314","0.6084633263782316","0.7043671602970165","0.3797544777621251","0.12069048362684094","0.302346848222638","0.5562897459084222","0.20273912314260903","0.0","0.43282967032967024","1.0","0.6348643270091269","0.17935970347559388","0.27344981209843583","0.5549321826053011","0.32811108824580215","0.662240728234748","0.5668316831683169"
"0.4258133234163606","1","1","","36047119800","0.4022785400817244","0.2986656397419843","0.3255857148253101","0.2345282688775891","0.15202702702702703","0.515330188679245","0.21890284030586213","0.3237746230062105","0.7546199722735051","0.5454545454545449","0.5886496276916884","0.3385287910762728","0.3649691742988482","0.458038096209071","0.11399013469807345","0.09584278747817222","0.3105082417582411","1.0","0.6181645094175996","0.22302680255520477","0.1596683044016238","0.5648079845554383","0.38233718246420884","0.6189999086525487","0.5371287128712872"
"0.4257849285628764","1","1","","36005033800","0.35535885046981813","0.4449282533399306","0.34498132965272976","0.3854583022391534","0.1283783783783784","0.616317530319735","0.2627901404540984","0.2503658497695129","0.5247625083217357","0.6045791870467198","0.4020929764540148","0.3389278720982457","0.46241599317680354","0.5607240151243735","0.2618569409196815","0.013650084839438708","0.31602665593853757","1.0","0.7558495276981217","0.272096672531974","0.11107244637768113","0.6245745574156134","0.3728811322817826","0.4859519778857073","0.44554455445544555"
"0.4256229081341389","1","1","","36061022500","0.3396409755627434","0.2488521913777807","0.3615010186500887","0.28817241172188074","0.1570945945945946","0.5680693069306931","0.4228268874590643","0.3559750695735316","0.5628187812799139","0.4359615117479672","0.5461863554035017","0.19202472618977642","0.4194240317993179","0.7214293177959465","0.40689942211215985","0.011096710896518702","0.1954847009187328","1.0","0.915432484289474","0.2557276003668094","0.1792127966823419","0.5117732954552003","0.32484960624938203","0.5197865268881292","0.47029702970297027"
"0.42504942706734017","1","1","","36081084500","0.4688280674000832","0.12350983032588204","0.45767381966240694","0.6731726491591079","0.15202702702702703","0.31397459165154307","0.20776939133432581","0.3553904546832023","0.6472402563490981","0.561684139824198","0.44958744214127583","0.0","0.5679623661609203","0.5926071200425078","0.26537229336587403","0.007502980509901948","0.199740054249548","0.6891891891891893","0.9031276167222877","0.186268472906404","0.17663892924756677","0.48522022597282544","0.4418258546805352","0.7036196865280516","0.5272277227722771"
"0.4249833062918509","1","1","","36081023800","0.2863692500481769","0.12671204532157482","0.5465557297091824","0.6449982879128981","0.1706081081081081","0.2521367521367521","0.29098129518229576","0.18050292563205875","0.5716762271083463","0.7828706499421999","0.23465486013282344","0.25887371950837956","0.43774136795965135","0.5501692152276557","0.29708302848084345","0.010965027365769495","0.4294786576602473","0.7702702702702703","0.8769659721335509","0.23427928771527345","0.025139991349177545","0.5507782468816349","0.2981698458580297","0.6957735778168042","0.6039603960396039"
"0.4249091950672093","1","1","","36081116100","0.4842095565580938","0.08241050152982805","0.4435985332106554","0.7296178805202829","0.09290540540540543","0.23798076923076902","0.21022007354676334","0.2827886291998473","0.7172433494090903","0.5799257708823337","0.5558462467297243","0.19101486748545568","0.5070836104537434","0.3172401465511551","0.2518987517046582","0.15300372073707802","0.23345640443056007","0.6891891891891893","0.9076799371379889","0.18641642244802956","0.1737316159103078","0.47278916602956966","0.42229651819723873","0.7436144768326636","0.48267326732673266"
"0.4248142948046397","1","1","","36047114600","0.37173754082510885","0.4773034900694483","0.3956709327119276","0.37650829598039115","0.21621621621621623","0.6235294117647061","0.24840516079066344","0.2854633125820013","0.6838919625281993","0.6714569104220103","0.4501911853491648","0.19518656454219654","0.5068779273638435","0.4823503423901037","0.18251677075270534","0.0242162228716893","0.21933935996436066","1.0","0.5666426715333072","0.08140267453493231","0.17119316447970714","0.534233845765594","0.3290340411189689","0.6105006577873598","0.5495049504950495"
